id,name,neighborhood,bedrooms,nightly_rate,days_occupied,availability_30,home_price,rpp,noi
9910025,Newly remodeled spacious apartment,Central Seattle,2,110,5,25,647482,550,-2900.47
9362082,Madrona Craftsman,Central Seattle,2,250,20,10,647482,5000,1104.53
4370312,Comfy Craftsman with Mountain View,Central Seattle,1,78,22,8,488249,1716,-1016.03
4053972,Sweet and Cozy Madrona Apartment,Central Seattle,1,95,11,19,488249,1045,-1619.93
10123910,180Â° Lake & Mtn View Home!,Central Seattle,4,295,0,30,1008992,0,-5291.26
6412858,Charming Craftsman in Madrona,Central Seattle,3,175,30,0,800000,5250,529.71
3987838,Madrona Casita,Central Seattle,1,90,27,3,488249,2430,-373.43
10204689,"Madrona, 1 bedroom apt",Central Seattle,1,80,10,20,488249,800,-1840.43
1029680,Bungalow 3 BR home in Madrona,Central Seattle,3,500,30,0,800000,15000,9304.71
7208439,Seattle Above Lake Washington,Central Seattle,1,115,1,29,488249,115,-2456.93
8327765,Charming Madrona Home,Central Seattle,4,500,1,29,1008992,500,-4841.26
2584354,Cozy home for world travelers,Central Seattle,1,125,30,0,488249,3750,814.57
4574700,"Perfect for families, best location",Central Seattle,3,350,30,0,800000,10500,5254.71
5685646,Garden suite with incredible views,Central Seattle,2,140,11,19,647482,1540,-2009.47
977722,serene apartment close to UW,North Seattle,1,80,29,1,488249,2320,-472.43
2931922,"2 Baths W/D,View walk UW (302)",North Seattle,2,145,0,30,647482,0,-3395.47
8253955,Amazing English Tudor Home Near UW,North Seattle,1,150,0,30,488249,0,-2560.43
3793406,Roosevelt / Ravenna Retreat Apt.,North Seattle,2,98,30,0,647482,2940,-749.47
6007267,1BD Apt. in University District,North Seattle,1,75,30,0,488249,2250,-535.43
9394508,Steps to UW Wood Floor Remodeled 12,North Seattle,1,75,13,17,488249,975,-1682.93
7678429,650 sqft 1 bed 1 bath apt,North Seattle,1,100,30,0,488249,3000,139.57
2979387,UNIVERSITY DISTRC CHARMER (Sleep10),North Seattle,3,275,0,30,800000,0,-4195.29
1531458,Remodeled Walk to UW/View/Serene #F,North Seattle,1,105,12,18,488249,1260,-1426.43
1549973,Spacious Fast Internet Walk to UW43,North Seattle,1,78,0,30,488249,0,-2560.43
1123977,Lovely 1 bedroom apartment,North Seattle,1,150,0,30,488249,0,-2560.43
5719631,Steps to UW spacious New carpet 33,North Seattle,1,95,0,30,488249,0,-2560.43
9580209,"2 Baths W/D,View walk UW (302)",North Seattle,2,155,0,30,647482,0,-3395.47
8594059,Sweet Family Home near UW,North Seattle,2,125,18,12,647482,2250,-1370.47
8322107,Cozy 1bed apartment in the U-Dist,North Seattle,1,70,30,0,488249,2100,-670.43
3158243,"Spacious,modernU Village W/D (304) ",North Seattle,1,110,14,16,488249,1540,-1174.43
8327124,Ideal for Family Reunions/Getaways,North Seattle,5,350,10,20,1125899,3500,-2754.34
4311078,Ravenna Craftsman - 4 Bdrm by UW!,North Seattle,4,295,4,26,1008992,1180,-4229.26
3329962,"Super comfortable, UW (44)",North Seattle,1,105,0,30,488249,0,-2560.43
3263071,New carpet Walk to UW. Quiet Top 50,North Seattle,1,85,0,30,488249,0,-2560.43
1150519,Classic Craftsman - 95 Walk Score!,North Seattle,3,250,10,20,800000,2500,-1945.29
9617068,Modern apt with vintage flair,North Seattle,1,125,0,30,488249,0,-2560.43
4438188,Great Location Near the University,North Seattle,1,112,22,8,488249,2464,-342.83
1521633,"3 Min walk to UW, Large Quiet (51)",North Seattle,1,85,0,30,488249,0,-2560.43
3494608,Bright Remodeled Basement Apartment,North Seattle,1,79,6,24,488249,474,-2133.83
3085726,Across St. UW Tower Hotel Deca 206,North Seattle,1,70,0,30,488249,0,-2560.43
2256124,The perfect home base in U-District,North Seattle,1,85,5,25,488249,425,-2177.93
6913414,3 BR/1 BA Seattle Cottage,North Seattle,2,125,12,18,647482,1500,-2045.47
8174626,UW Studio Apartment,North Seattle,1,85,4,26,488249,340,-2254.43
1571230,Center UW Blast Internet New #102,North Seattle,1,85,0,30,488249,0,-2560.43
5407311,Serene W/D  walk toUW/U Village 404,North Seattle,1,92,6,24,488249,552,-2063.63
1786923,Interns-New available Walk to UW 41,North Seattle,1,90,16,14,488249,1440,-1264.43
3610724,Cozy Apartment near UW ,North Seattle,1,85,4,26,488249,340,-2254.43
7988337,Charming 1920s Unit in U-District,North Seattle,1,115,4,26,488249,460,-2146.43
1773803,View Emerald City Jewel Apt UW 1BD,North Seattle,1,89,3,27,488249,267,-2320.13
7536074,Seattle Green House Aprtment Campus,North Seattle,2,185,0,30,647482,0,-3395.47
9097754,Architects' Garden Retreat,North Seattle,1,135,0,30,488249,0,-2560.43
3291295,Sunny 1BR Apt in the U District,North Seattle,1,95,1,29,488249,95,-2474.93
8171726,4BD/1BA Townhouse Close to UW,North Seattle,4,306,30,0,1008992,9180,2970.74
6705584,Remodeled Hardwood 3 min walk UW 37,North Seattle,1,105,0,30,488249,0,-2560.43
1417880,Center UW 2 beds large Quiet  (210),North Seattle,1,83,0,30,488249,0,-2560.43
4484426,"2 Baths W/D,View,  Walk UW (402)",North Seattle,2,145,0,30,647482,0,-3395.47
3291777,Spacious and so close to UW (34),North Seattle,1,95,0,30,488249,0,-2560.43
3096191,View Walk to UW Village 2B 2B (402),North Seattle,2,150,0,30,647482,0,-3395.47
9865846,Cozy Duplex Near UW,North Seattle,2,85,1,29,647482,85,-3318.97
5744931,University District One Bedroom,North Seattle,1,110,0,30,488249,0,-2560.43
3303857,"Cool, Fast WIFI walk to UW (14) ",North Seattle,1,95,0,30,488249,0,-2560.43
3843706,Charming Ravenna Park / UW  3br 2ba,North Seattle,3,250,17,13,800000,4250,-370.29
293890,"Cozy, Spacious 2 BD in Roosevelt",North Seattle,2,80,30,0,647482,2400,-1235.47
7501583,Remodeled Craftsman in Seattle,North Seattle,2,275,30,0,647482,8250,4029.53
1589461,Hardwood Clean Quiet Walk to UW (52,North Seattle,1,105,0,30,488249,0,-2560.43
9303530,2 Ba/2 Br Fast Wifi Walk to UW (35),North Seattle,2,150,0,30,647482,0,-3395.47
7809718,University District Oasis!,North Seattle,3,250,18,12,800000,4500,-145.29
565703,Garden Apartment in Madison Valley,Central Seattle,2,128,16,14,647482,2048,-1552.27
1147349,Cute Lower-Level 1 Bd. Apartment,Central Seattle,1,110,30,0,488249,3300,409.57
7262358,Modern and Comfortable Suite,Central Seattle,1,210,27,3,488249,5670,2542.57
723723,BAMBOO BUNGALOW ,Central Seattle,1,155,0,30,488249,0,-2560.43
4757025,Charming and Private-AAA Location,Central Seattle,2,168,25,5,647482,4200,384.53
5272327,Mini-apt Seattle w/ bkyard oasis!,Central Seattle,1,105,16,14,488249,1680,-1048.43
794633,Guest House in Madison Valley,Central Seattle,1,79,20,10,488249,1580,-1138.43
6761267,Cherry Hill Carriage House,Central Seattle,1,90,13,17,488249,1170,-1507.43
6824408,Home near downtown Seattle,Central Seattle,3,380,30,0,800000,11400,6064.71
2526129,Central Seattle Home + Garden,Central Seattle,4,225,30,0,1008992,6750,783.74
9636248,Large 1B condo w/views Capitol Hill,Central Seattle,1,100,2,28,488249,200,-2380.43
4623541,"Spacious 2BR/2.5 bath, gr8 location",Central Seattle,2,157,30,0,647482,4710,843.53
4418480,Be Close to Everything on The Hill,Central Seattle,1,150,0,30,488249,0,-2560.43
6670332,Peaceful home in S. Capitol Hill,Central Seattle,1,145,0,30,488249,0,-2560.43
1249060,1BR Apt w/ Kitchen & Huge Backyard,Central Seattle,1,85,12,18,488249,1020,-1642.43
1566487,Modern/Minimalist Apt next2 dwntown,Central Seattle,1,79,4,26,488249,316,-2276.03
4856986,Three Floors & Rooftop Deck Central,Central Seattle,3,330,30,0,800000,9900,4714.71
2130652,"Lovely 2BR Central, quiet, parking!",Central Seattle,2,150,22,8,647482,3300,-425.47
5524530,Special Events Venue and Guesthouse,Central Seattle,4,350,21,9,1008992,7350,1323.74
3585592,Urban Loft in Trendy Capitol Hill,Central Seattle,1,155,30,0,488249,4650,1624.57
6022715,The Thrifter Central District 2Bed,Central Seattle,2,115,30,0,647482,3450,-290.47
443736,Private studio apartment with deck,Central Seattle,1,81,16,14,488249,1296,-1394.03
5328449,Spectacular View on Capitol Hill,Central Seattle,1,150,30,0,488249,4500,1489.57
1499596,Architect award-winning modern home,Central Seattle,2,225,26,4,647482,5850,1869.53
8242212,Beautiful modern retreat,Central Seattle,1,105,0,30,488249,0,-2560.43
8186781,Charming Capitol Hill House.,Central Seattle,2,158,7,23,647482,1106,-2400.07
5814207,Cozy Condo Close to Everything!,Central Seattle,1,80,30,0,488249,2400,-400.43
4387985,Cozy 2BD Seattle Home w/ Hot Tub,Central Seattle,2,165,4,26,647482,660,-2801.47
4773614,Charming 1 bedroom in Capitol Hill,Central Seattle,1,100,20,10,488249,2000,-760.43
8616488,Capitol Hill Pine St. 98 walk score,Central Seattle,1,81,30,0,488249,2430,-373.43
7518316,"Modern home, in Capitol Hill!",Central Seattle,1,70,28,2,488249,1960,-796.43
9256702,Spacious loft apt centrally located,Central Seattle,1,90,18,12,488249,1620,-1102.43
3751503,Geeks Paradise ,Central Seattle,1,179,0,30,488249,0,-2560.43
2399736,"Spacious Lovely 2BR, Quiet, Parking",Central Seattle,2,150,17,13,647482,2550,-1100.47
973859, BY Downtown*Universities*Hospitals,Central Seattle,2,115,0,30,647482,0,-3395.47
6716380,Spacious 2BR - prime time location,Central Seattle,2,220,30,0,647482,6600,2544.53
7953211,Central area home w/large backyard,Central Seattle,3,114,8,22,800000,912,-3374.49
1817878,The Central in Seattle,Central Seattle,2,160,30,0,647482,4800,924.53
4430381,Seattle Turret House (Apt 5),Central Seattle,2,175,9,21,647482,1575,-1977.97
3177005,In the thick of things....,Central Seattle,2,199,30,0,647482,5970,1977.53
4430233,Seattle Turret House (Apt 3),Central Seattle,2,200,10,20,647482,2000,-1595.47
670009,Sunny 3BDhome near Downtown Seattle,Central Seattle,3,175,0,30,800000,0,-4195.29
4577542,Stylish 2-Level Capitol Hill Flat,Central Seattle,1,120,4,26,488249,480,-2128.43
6764646,Historic Capitol Hill home,Central Seattle,2,160,30,0,647482,4800,924.53
8812578,Modern Sanctuary,Central Seattle,2,150,30,0,647482,4500,654.53
341454,Seattle Turret House (Apt 4),Central Seattle,2,175,10,20,647482,1750,-1820.47
8195629,"Cozy, Capitol Hill, Classic 1920s",Central Seattle,1,100,24,6,488249,2400,-400.43
2577625,Cute 1BD in Capitol Hill,Central Seattle,1,90,8,22,488249,720,-1912.43
7500976,Calm and Cozy Urban Oasis,Central Seattle,2,115,30,0,647482,3450,-290.47
9516608,Modern 4BR/3.5BA Near Downtown,Central Seattle,4,270,12,18,1008992,3240,-2375.26
5813657,Large 4- Bed House In Ideal Seattle,Central Seattle,4,300,30,0,1008992,9000,2808.74
6091789,Family Friendly House July 20-27,Central Seattle,3,200,30,0,800000,6000,1204.71
6165353,"Spacious, Sunlit Capitol Hill Home",Central Seattle,1,156,0,30,488249,0,-2560.43
6991188,The Marion Flat on Cherry Hill,Central Seattle,1,115,27,3,488249,3105,234.07
9506766,"California Modern, Open & Friendly",Central Seattle,1,119,8,22,488249,952,-1703.63
6451305,A Walkers Paradise in Capitol Hill!,Central Seattle,3,220,5,25,800000,1100,-3205.29
9612147,2BR/1Bath near Seattle University,Central Seattle,2,100,0,30,647482,0,-3395.47
666897,LovelyCottage near Downtown Seattle,Central Seattle,1,99,28,2,488249,2772,-65.63
5262750,Seclusion in the HEART of Seattle,Central Seattle,1,125,29,1,488249,3625,702.07
3123632,Capitol Hill Condo Walk Everywhere!,Central Seattle,1,200,30,0,488249,6000,2839.57
3024336,Sparkling Modern Seattle Home,Central Seattle,1,200,0,30,488249,0,-2560.43
8652185,Charming Seattle Home Near Downtown,Central Seattle,4,287,30,0,1008992,8610,2457.74
3970736,Central Cozy private full 1 BR+ apt,Central Seattle,1,90,3,27,488249,270,-2317.43
4546924,1 Bed+Den Eco-Retreat,Central Seattle,1,150,5,25,488249,750,-1885.43
2760901,"Lovely Cottage, Walk to Pike/Pine",Central Seattle,1,119,0,30,488249,0,-2560.43
3490239,Perfect Family Vacation Home in SEA,Central Seattle,2,150,0,30,647482,0,-3395.47
3416217,Sweet retreat in central Seattle!,Central Seattle,1,170,0,30,488249,0,-2560.43
5537833,Squire Park Lady 2-bed modern home,Central Seattle,2,150,0,30,647482,0,-3395.47
8372562,Luxury Lakeside Home with Views!,Central Seattle,3,279,30,0,800000,8370,3337.71
3354614,Charming Madrona 1 Bedroom,Central Seattle,1,125,0,30,488249,0,-2560.43
8953857,TOP FLOOR of ENGLISH TUDOR MANSION,Central Seattle,1,129,30,0,488249,3870,922.57
5277900,Lovely home close to town and lake,Central Seattle,3,199,30,0,800000,5970,1177.71
1818754,2 BR/2 BA Modern House,Central Seattle,2,200,4,26,647482,800,-2675.47
74328,Spacious Designer Condo,Central Seattle,1,92,0,30,488249,0,-2560.43
6728017,Fantastic modern home in Leschi,Central Seattle,3,257,30,0,800000,7710,2743.71
2515795,"Lovely family home, stunning views",Central Seattle,3,200,0,30,800000,0,-4195.29
4170863,Mother in Law Apartment- Queen Bed,Central Seattle,1,85,28,2,488249,2380,-418.43
1442973,Kitschy Central District w/ Hot Tub,Central Seattle,2,105,30,0,647482,3150,-560.47
8273948,Secluded Apartment in Leschi,Central Seattle,1,85,10,20,488249,850,-1795.43
319768,Family Friendly Modern Seattle Home,Central Seattle,3,135,30,0,800000,4050,-550.29
1961671,Madrona 3BR/ 2BA Charming Craftsman,Central Seattle,3,200,30,0,800000,6000,1204.71
3691288,Centrally Located 3bd/2.5ba Home,Central Seattle,3,163,16,14,800000,2608,-1848.09
1455908,"Convenient 2 BR, 10min to Downtown",Central Seattle,2,135,20,10,647482,2700,-965.47
3728802,Madrona Urban Oasis-Views & Space!!,Central Seattle,5,500,30,0,1125899,15000,7595.66
785830,Seattle View Home Near Lake/Downtow,Central Seattle,5,400,30,0,1125899,12000,4895.66
8616606,Modern 2BR/2BA in Heart of Seattle,Central Seattle,2,105,10,20,647482,1050,-2450.47
8016610,Cute 2 BR/1 BA in Central Seattle,Central Seattle,2,129,6,24,647482,774,-2698.87
8424532,Ideal Home for Small Reunions,Central Seattle,5,350,12,18,1125899,4200,-2124.34
6990882,Modern charm in heart of Seattle,Central Seattle,3,300,15,15,800000,4500,-145.29
8104742,Modern home in heart of Seattle,Central Seattle,3,285,11,19,800000,3135,-1373.79
9407255,Sparrow's Landing 2br/1ba Lake View,Central Seattle,2,210,13,17,647482,2730,-938.47
6475289,Modern luxury unit near downtown,Central Seattle,1,159,10,20,488249,1590,-1129.43
1377812,Lake Washington-Close to Downtown,Central Seattle,3,225,0,30,800000,0,-4195.29
9512909,1 bedroom apt in Seattle/Leschi,Central Seattle,1,66,25,5,488249,1650,-1075.43
4432489,Spacious spot in central location,Central Seattle,1,80,0,30,488249,0,-2560.43
7471629,Quintessential NorthWest Hideaway,Central Seattle,1,79,2,28,488249,158,-2418.23
1351716,Sweet Central District Guest House,Central Seattle,1,122,30,0,488249,3660,733.57
281208,"Luxury, Location, Great For Family",Central Seattle,2,196,8,22,647482,1568,-1984.27
9416373,One bedroomâ€¦ Great location.,Central Seattle,1,150,0,30,488249,0,-2560.43
1404307,Gorgeous cottage 5 min to downtown,Central Seattle,2,125,0,30,647482,0,-3395.47
7931386,Downtown Seattle Vacation Condo,Central Seattle,3,175,2,28,800000,350,-3880.29
8103432,Walkable to ID & Pioneer Square,Central Seattle,3,140,0,30,800000,0,-4195.29
5932882,Central Seattle Lodging House,Central Seattle,1,100,1,29,488249,100,-2470.43
1273432,Mod Home Central Seattle,Central Seattle,2,275,30,0,647482,8250,4029.53
9370866,Giant One Bedroom in the CD,Central Seattle,2,125,14,16,647482,1750,-1820.47
8339303,One Of a Kind Garden Apartment,Central Seattle,1,100,25,5,488249,2500,-310.43
3946160,Near Downtown Studio,Central Seattle,1,90,14,16,488249,1260,-1426.43
4061207,Family friendly home near downtown ,Central Seattle,2,90,30,0,647482,2700,-965.47
113951,Oasis in the City,Central Seattle,3,250,28,2,800000,7000,2104.71
5102135,Spacious loft space close to all,Central Seattle,1,119,30,0,488249,3570,652.57
286712,3BR Central District House,Central Seattle,3,218,0,30,800000,0,-4195.29
5463875,Seattle 1BD Condo - Great Location!,Central Seattle,1,120,30,0,488249,3600,679.57
7429207,Urban Farmhouse - Seattle Oasis,Central Seattle,3,168,30,0,800000,5040,340.71
4084712,"Quaint & Cozy, a Place to Call Home",Central Seattle,2,115,22,8,647482,2530,-1118.47
9426058,"Modern Apartment, Downtown-2 miles",Central Seattle,1,80,30,0,488249,2400,-400.43
8221520,3 BR/2.5 BA Home in Seattle,Central Seattle,3,250,7,23,800000,1750,-2620.29
6423488,Modern and cozy home in Seattle,Central Seattle,2,149,28,2,647482,4172,359.33
7241905,1 Bedroom Apt near Downtown Seattle,Central Seattle,1,115,30,0,488249,3450,544.57
1246809,1BdRm 3bds w/AC fits 6snug Near DT ,Central Seattle,1,79,0,30,488249,0,-2560.43
936484,Marketside Flats next to Pike! MS1,Belltown/Downtown,1,76,0,30,396702,0,-2080.35
938785,Best Ocean Views By Pike Place! PA1,Belltown/Downtown,1,100,0,30,396702,0,-2080.35
934216,Amazing Waterview! PIKE PLACE! HSW,Belltown/Downtown,2,137,2,28,526079,274,-2512.22
3385421,Triple Venti View & Suite Lux,Belltown/Downtown,2,557,0,30,526079,0,-2758.82
5981343,Pikes market with view and parking,Belltown/Downtown,1,160,4,26,396702,640,-1504.35
9444769,"5 Star View, PIKE PLACE, Parking S9",Belltown/Downtown,1,97,16,14,396702,1552,-683.55
3380159,Pike's Place. 100 Walkscore,Belltown/Downtown,1,199,3,27,396702,597,-1543.05
9294683,Pike Place Market - Art Gallery,Belltown/Downtown,1,157,17,13,396702,2669,321.75
944237,"Pike Place Market, Parking, View S3",Belltown/Downtown,1,85,10,20,396702,850,-1315.35
4165387,2BD SEA Pike Place & Belltown Haven,Belltown/Downtown,2,299,8,22,526079,2392,-606.02
9866984,Downtown Seattle Apartment 1BR Unit,Belltown/Downtown,1,95,25,5,396702,2375,57.15
7179337,"Location!! A/C, Parking, Loaded, S5",Belltown/Downtown,1,99,11,19,396702,1089,-1100.25
9768655,CITY CENTER downtown location!,Belltown/Downtown,1,165,0,30,396702,0,-2080.35
991961,"2 Bedroom, 2 Bath Cloud Nine Oasis",Belltown/Downtown,2,311,13,17,526079,4043,879.88
8053396,Pike Place Market GetAway with View,Belltown/Downtown,1,150,12,18,396702,1800,-460.35
9634448,Best View in Downtown Seattle,Belltown/Downtown,1,357,7,23,396702,2499,168.75
2516391,Lake Union City Cabin,Belltown/Downtown,1,135,6,24,396702,810,-1351.35
7581631,Modern + Cozy Eastlake/Lk Union 2BR,Belltown/Downtown,2,110,14,16,526079,1540,-1372.82
7067650,Charming Eastlake Bungalow,Belltown/Downtown,1,75,30,0,396702,2250,-55.35
706385,"Lake Union view ""Sky Cabin"" apt.",Belltown/Downtown,1,138,9,21,396702,1242,-962.55
6005443,Spanish Deco Lakeside Apartment,Belltown/Downtown,1,129,30,0,396702,3870,1402.65
6883913,Cozy Eastlake Flat. Amazing Views,Belltown/Downtown,1,120,18,12,396702,2160,-136.35
6523393,Great Location by Lake Union & SLU,Belltown/Downtown,1,95,9,21,396702,855,-1310.85
7922676,VIEW APT OVERLOOKING LAKE UNION!!!!,Belltown/Downtown,1,140,30,0,396702,4200,1699.65
6766513,Eastlake Condo,Belltown/Downtown,1,95,17,13,396702,1615,-626.85
682135,Sweet APT. Eastlake View Lake Union,Belltown/Downtown,1,91,30,0,396702,2730,376.65
4678866,Charming Eastlake Townhouse ,Belltown/Downtown,1,135,0,30,396702,0,-2080.35
708774,Clean+Comfy Eastlake/Lk Union 1BR,Belltown/Downtown,1,95,16,14,396702,1520,-712.35
3158210,Spacious Light-Filled Eastlake Apt,Belltown/Downtown,1,140,1,29,396702,140,-1954.35
1494828,Modern+Clean 2BR Eastlake/Lk Union,Belltown/Downtown,2,125,14,16,526079,1750,-1183.82
7291403,"Charming, Bright Condo, UW to City",Belltown/Downtown,1,150,30,0,396702,4500,1969.65
7075357,Eastlake Union Summer Getaway,Belltown/Downtown,2,129,29,1,526079,3741,608.08
1652097,Lake Union Tranquil Retreat,Belltown/Downtown,1,85,6,24,396702,510,-1621.35
7999692,Perfect location in seattle,Belltown/Downtown,1,150,30,0,396702,4500,1969.65
619366,"Lake Union view ""Garden Apartment""",Belltown/Downtown,1,115,2,28,396702,230,-1873.35
3379116,The Seattle Carriage House,Belltown/Downtown,2,300,5,25,526079,1500,-1408.82
3627658,Beautiful 1 bdrm~ Eastlake-prime!,Belltown/Downtown,1,125,30,0,396702,3750,1294.65
7697340,4-Story Modern Home w/ a Lake View!,Belltown/Downtown,3,600,25,5,650000,15000,10091.33
5707514,Heart of Seattle... 1br appartment,Belltown/Downtown,1,89,0,30,396702,0,-2080.35
7481498,The Franklin Place in Eastlake,Belltown/Downtown,2,125,0,30,526079,0,-2758.82
68508,"Olympics, LakeUnion, Downtown....",Belltown/Downtown,2,225,11,19,526079,2475,-531.32
4481979,NEW 1 BD listing CENTRAL/MODERN,Belltown/Downtown,1,134,4,26,396702,536,-1597.95
244499,Incredible View Lake Union Condo!,Belltown/Downtown,1,125,24,6,396702,3000,619.65
3316219,Economical & Spacious 2BD w Parking,Belltown/Downtown,2,115,19,11,526079,2185,-792.32
6613601,1BR 1BA Aptmnt in Amazing Location!,Belltown/Downtown,1,125,30,0,396702,3750,1294.65
7439802,South Lake Union Penthouse,Belltown/Downtown,2,550,26,4,526079,14300,10111.18
10135378,Cute 1 br in the heart of eastlake!,Belltown/Downtown,1,90,27,3,396702,2430,106.65
9330174,Nice apartment in center of city,Belltown/Downtown,1,100,22,8,396702,2200,-100.35
8831088,Super-hip luxury SLU apartment,Belltown/Downtown,1,110,30,0,396702,3300,889.65
8814555,Great Condo 3 blocks to SpaceNeedle,Belltown/Downtown,1,88,30,0,396702,2640,295.65
6913706,Westlake Ave Downtown Condos 1BD,Belltown/Downtown,1,183,29,1,396702,5307,2695.95
48319,Modern Loft with Space Needle View,Belltown/Downtown,1,220,30,0,396702,6600,3859.65
9885225,Westlake Ave Downtown Condos 1BD 4,Belltown/Downtown,1,183,26,4,396702,4758,2201.85
6990477,Westlake Ave Downtown Condos 1BD 2,Belltown/Downtown,1,183,9,21,396702,1647,-598.05
117862,Great views of the Space Needle!,Belltown/Downtown,1,115,30,0,396702,3450,1024.65
7840228,Westlake Ave Downtown Condos 1BD 3,Belltown/Downtown,1,183,25,5,396702,4575,2037.15
9389755,Modern Open 1-Bedroom,Belltown/Downtown,1,119,26,4,396702,3094,704.25
7204672,"Magnolia charm, close to downtown",Queen Anne/Magnolia,3,200,30,0,895000,6000,706.52
5579427,Steps from magical Discovery Park-3,Queen Anne/Magnolia,3,229,0,30,895000,0,-4693.48
8048333,The Suburbs Near Downtown Seattle,Queen Anne/Magnolia,1,97,28,2,546229,2716,-420.08
8050642,Fabulous Seattle Modern,Queen Anne/Magnolia,5,350,5,25,1259599,1750,-5030.47
7329805,Light-filled 2BR/1BA Home Magnolia,Queen Anne/Magnolia,2,200,12,18,724370,2400,-1638.68
9695233,Cityscape and water view included!,Queen Anne/Magnolia,1,115,0,30,546229,0,-2864.48
7050534,Quiet Spacious Apartment with View!,Queen Anne/Magnolia,1,125,30,0,546229,3750,510.52
8248970,Magnolia/Discovery Park House,Queen Anne/Magnolia,3,250,0,30,895000,0,-4693.48
1260259,Zen Garden Oasis!,Queen Anne/Magnolia,1,150,0,30,546229,0,-2864.48
8173487,"1,600+ sq ft Penthouse View Condo",Queen Anne/Magnolia,3,280,0,30,895000,0,-4693.48
8483477,Beautiful updated top floor unit.,Queen Anne/Magnolia,1,178,0,30,546229,0,-2864.48
10136155,5 bedrooms 1909 Magnolia Splendor,Queen Anne/Magnolia,5,480,30,0,1259599,14400,6354.53
6959336,Steps from magical Discovery Park-2,Queen Anne/Magnolia,2,129,0,30,724370,0,-3798.68
8301680,Lovely Cape Cod by Discovery Park!,Queen Anne/Magnolia,3,175,29,1,895000,5075,-125.98
8029177,Magnolia ADU,Queen Anne/Magnolia,1,100,1,29,546229,100,-2774.48
7343707,Waterfront View home in Seattle,Queen Anne/Magnolia,2,225,11,19,724370,2475,-1571.18
8882345,Charming brick home in Magnolia,Queen Anne/Magnolia,2,200,16,14,724370,3200,-918.68
7676574,Magnolia View Retreat,Queen Anne/Magnolia,2,250,0,30,724370,0,-3798.68
3561237,*New Luxury Home 10 min to Downtown,Queen Anne/Magnolia,4,172,0,30,1128810,0,-5919.6
5559643,Seattle Cottage,Queen Anne/Magnolia,2,175,0,30,724370,0,-3798.68
8327083,Fabulous Seattle Modern,Queen Anne/Magnolia,5,350,10,20,1259599,3500,-3455.47
1696015,SEATTLE BEACH HOUSE on Elliott Bay,Queen Anne/Magnolia,3,375,3,27,895000,1125,-3680.98
6855839,Downtown Hi-Rise. 98 Walkscore (A1),Belltown/Downtown,1,144,28,2,396702,4032,1548.45
3345341,100% Walk Score 1-BR Downtown,Belltown/Downtown,1,999,30,0,396702,29970,24892.65
4410493,Heart of Downtown Seattle! SH2,Belltown/Downtown,2,138,3,27,526079,414,-2386.22
19619,1 Bedroom Cosmopolitan Water View ,Belltown/Downtown,1,145,14,16,396702,2030,-253.35
7597244,BELLTOWN/DOWNTOWN Spacious&Luminous,Belltown/Downtown,1,125,27,3,396702,3375,957.15
3534364,Studio with a Bay View,Belltown/Downtown,1,100,30,0,396702,3000,619.65
6671901,Fantastic Downtown Location !!! 101,Belltown/Downtown,1,120,5,25,396702,600,-1540.35
6370313,Luxury Furnished 1BR Seattle Apt,Belltown/Downtown,1,249,0,30,396702,0,-2080.35
7249631,Modern Downtown 1BD. 100 WS (R1),Belltown/Downtown,1,150,0,30,396702,0,-2080.35
9183838,Belltown / Downtown Apartment,Belltown/Downtown,1,130,0,30,396702,0,-2080.35
10292753,Belltown 1brm 98 Walk Score Parking,Belltown/Downtown,1,105,28,2,396702,2940,565.65
7324993,Luxury Belltown Skyrise,Belltown/Downtown,1,175,22,8,396702,3850,1384.65
6766708,100 Walk Score - Lux 2Bed,Belltown/Downtown,2,350,0,30,526079,0,-2758.82
6992696,Lower Queen Anne/Belltown Apartment,Belltown/Downtown,2,199,30,0,526079,5970,2614.18
6186081,Pike Market Belltown 1brm Parking,Belltown/Downtown,1,110,16,14,396702,1760,-496.35
1472532,Downtown-5 mins walk to Pike Place!,Belltown/Downtown,1,80,3,27,396702,240,-1864.35
5874421,Great Location. 98 Walkscore 2,Belltown/Downtown,1,139,11,19,396702,1529,-704.25
8829474,Belltown Condos 1BD 4,Belltown/Downtown,1,139,10,20,396702,1390,-829.35
6228474,1 Bedroom Puget Sound View Oasis,Belltown/Downtown,1,275,15,15,396702,4125,1632.15
3995007,POSH URBAN GETAWAY | WATERFRONT,Belltown/Downtown,1,128,15,15,396702,1920,-352.35
19611,1 Bedroom Downtown Seattle Oasis,Belltown/Downtown,1,107,8,22,396702,856,-1309.95
10076279,City Center 10min walk to anything,Belltown/Downtown,1,150,30,0,396702,4500,1969.65
1200829,1 Bed Belltown Oasis-Book now,Belltown/Downtown,1,100,0,30,396702,0,-2080.35
3673759,Cozy 1 BD in Belltown,Belltown/Downtown,1,100,2,28,396702,200,-1900.35
206781,Bright & Spacious Studio,Belltown/Downtown,1,120,19,11,396702,2280,-28.35
3686556,Heart of the City - 1BD with view,Belltown/Downtown,1,120,17,13,396702,2040,-244.35
6658052,Stunning Modern Spacious Flat,Belltown/Downtown,1,149,14,16,396702,2086,-202.95
6187841,Best Location Downtown - Beautiful!,Belltown/Downtown,2,229,0,30,526079,0,-2758.82
